"","time","posX","posY","orientation","X00.14.bf.b1.97.8a","X00.0f.a3.39.e1.c0","X00.14.bf.3b.c7.c6","X00.14.bf.b1.97.81","X00.14.bf.b1.97.8d","X00.14.bf.b1.97.90","X00.0f.a3.39.dd.cd","nas","posXY","angle","predx","predy"
"3938","1139694895250",11.76,7.76,175.3,-56.304889447347,-49,-55,-57,-56,-70,-64,1,"11.76-7.76",180,10.0630255478771,4.97816530893393
"3939","1139694895502",11.76,7.76,175.3,-59,-49,-55,-56,-56,-64,-67,0,"11.76-7.76",180,10.9715026952408,5.60644209685359
"3940","1139694895754",11.76,7.76,175.3,-58,-49,-60.5632862417369,-60,-56,-66,-63,1,"11.76-7.76",180,9.70045909413629,5.18541920076881
"3941","1139694896006",11.76,7.76,175.3,-57,-47,-56,-59,-55,-62,-66,0,"11.76-7.76",180,10.7733240889528,5.14024503251254
"3942","1139694896258",11.76,7.76,175.3,-58,-49,-56,-59,-53,-68.0413255491433,-64,1,"11.76-7.76",180,11.1486960974372,6.68550557470205
"3943","1139694896510",11.76,7.76,175.3,-56,-48,-55,-59,-57,-68.0413255491433,-64,1,"11.76-7.76",180,11.3841515970881,5.50277735181843
"3944","1139694896762",11.76,7.76,175.3,-57,-49,-54,-61,-56,-62,-66,0,"11.76-7.76",180,10.8321247536657,5.12153509814011
"3945","1139694897014",11.76,7.76,175.3,-56,-49,-54,-61,-55,-68,-66,0,"11.76-7.76",180,11.6808097925446,5.43327602553211
"3946","1139694897266",11.76,7.76,175.3,-56,-49,-51,-62,-50,-66,-65,0,"11.76-7.76",180,11.7137367659291,7.18712432818749
"3947","1139694897518",11.76,7.76,175.3,-56,-48,-54,-55.0652723668922,-55,-62,-63,1,"11.76-7.76",180,8.88105193709865,4.49348159047228
"3948","1139694897770",11.76,7.76,175.3,-59,-49,-53,-57,-52.4919630642955,-65.5,-64,1,"11.76-7.76",180,9.92103432760298,5.70240722101811
"3949","1139694898022",11.76,7.76,175.3,-57,-49,-55,-55.0652723668922,-56,-63,-64,1,"11.76-7.76",180,10.1483504935323,4.41853300060003
"3950","1139694898274",11.76,7.76,175.3,-57,-48,-57,-61,-53,-67,-63,0,"11.76-7.76",180,10.5731959171836,6.47160345063471
"3951","1139694898526",11.76,7.76,175.3,-56.5,-49,-55,-57,-62,-64,-64,0,"11.76-7.76",180,11.0315786822153,5.58683558374678
"3952","1139694898778",11.76,7.76,175.3,-51,-49,-54,-60,-56,-67,-66,0,"11.76-7.76",180,11.3649097619157,5.26038660727226
"3953","1139694899030",11.76,7.76,175.3,-56,-49,-55,-60,-56,-66,-64,0,"11.76-7.76",180,10.5360645818192,4.90303098830048
"3954","1139694899283",11.76,7.76,175.3,-56,-48,-55,-60,-51,-66,-65,0,"11.76-7.76",180,11.1277378475854,6.57098901222266
"3955","1139694899534",11.76,7.76,175.3,-56.304889447347,-48,-57,-61,-56,-64,-64,1,"11.76-7.76",180,9.41447100058736,5.07471370125692
"3956","1139694899787",11.76,7.76,175.3,-59,-48,-57,-60,-51,-64,-65,0,"11.76-7.76",180,8.70878653115159,5.78373067412535
"3957","1140718022568",1.58,5.26,187,-56.304889447347,-43,-69,-64,-61,-61,-77,1,"1.58-5.26",180,1.19055877788173,8.90988449133173
"3958","1140718022820",1.58,5.26,187,-56.304889447347,-45,-66,-65,-59,-59,-76,1,"1.58-5.26",180,1.31691171738153,7.53221321074517
"3959","1140718023072",1.58,5.26,187,-38,-44,-67,-56,-52.4919630642955,-68.0413255491433,-77,2,"1.58-5.26",180,1.5668179646115,5.12428574033928
"3960","1140718023324",1.58,5.26,187,-38,-43,-60.5632862417369,-55.0652723668922,-66,-61,-75,2,"1.58-5.26",180,1.42157581554479,3.17453396448912
"3961","1140718023576",1.58,5.26,187,-41,-42,-62,-54,-52.4919630642955,-61,-77,1,"1.58-5.26",180,1.84992975712492,5.04763031156256
"3962","1140718023828",1.58,5.26,187,-43,-43,-60.5632862417369,-56,-64,-59,-75,1,"1.58-5.26",180,1.58338191145917,2.16086932272259
"3963","1140718024080",1.58,5.26,187,-39,-57,-62,-54,-59,-60,-74,0,"1.58-5.26",180,1.28051869553881,2.03615171555755
"3964","1140718024332",1.58,5.26,187,-42,-55,-62,-55.0652723668922,-61,-58,-74,1,"1.58-5.26",180,0.883955799322972,2.32535191919079
"3965","1140718024584",1.58,5.26,187,-41,-55,-63,-54,-60,-58,-74,0,"1.58-5.26",180,1.14230168983185,2.18710063466192
"3966","1140718024836",1.58,5.26,187,-41,-56,-64,-57,-63,-68.0413255491433,-73,1,"1.58-5.26",180,0.956980488898392,2.20777481743461
"3967","1140718025088",1.58,5.26,187,-41,-42,-66,-54,-60,-59,-72,0,"1.58-5.26",180,1.97497370304303,2.21956001411412
"3968","1140718025340",1.58,5.26,187,-56.304889447347,-56,-60.5632862417369,-56,-60,-59,-63,2,"1.58-5.26",180,4.97403959839083,4.90380240391115
"3969","1140718025592",1.58,5.26,187,-56.304889447347,-56,-64,-57,-59,-61,-75,1,"1.58-5.26",180,1.32188208458648,5.63254319227569
"3970","1140718025845",1.58,5.26,187,-41,-43,-64,-67,-52.4919630642955,-61,-76,1,"1.58-5.26",180,1.14385654984812,5.58969952288325
"3971","1140718026097",1.58,5.26,187,-40,-43,-63,-54,-61,-67,-77,0,"1.58-5.26",180,1.8995263659938,3.71588574568446
"3972","1140718026349",1.58,5.26,187,-41,-54,-65,-66,-52.4919630642955,-60,-70,1,"1.58-5.26",180,1.22864216783046,4.56827420453641
"3973","1140718026601",1.58,5.26,187,-42.5,-55,-66,-55.0652723668922,-61,-59,-72,1,"1.58-5.26",180,0.86002536751014,2.76370195494328
"3974","1140718026853",1.58,5.26,187,-42,-54,-65,-54,-61,-58,-73,0,"1.58-5.26",180,0.878054346221534,2.11267344542077
"3975","1140718027105",1.58,5.26,187,-37,-41,-64,-56,-64,-67.5,-61,0,"1.58-5.26",180,1.61421160212466,3.26763834690497
"3976","1140718027357",1.58,5.26,187,-56.304889447347,-41,-65,-67,-65,-68.0413255491433,-75,2,"1.58-5.26",180,7.83547917901488,5.4199783691692
"3977","1140718027613",1.58,5.26,187,-38,-42,-65,-54,-61,-68.0413255491433,-77,1,"1.58-5.26",180,1.86828138639658,2.43884481217011
"3978","1140718027865",1.58,5.26,187,-38,-55,-60.5632862417369,-55,-62,-62,-70,1,"1.58-5.26",180,1.16042310261474,2.61130306732345
"3979","1140718028117",1.58,5.26,187,-42,-56,-66,-55.0652723668922,-64,-60,-62,1,"1.58-5.26",180,0.976983184824295,3.3453012181312
"3980","1140718028369",1.58,5.26,187,-42,-55,-65,-56,-62,-68.0413255491433,-61,1,"1.58-5.26",180,2.12344813838801,3.33235949026948
"3981","1140718028621",1.58,5.26,187,-42,-55,-66,-55,-62,-69,-77,0,"1.58-5.26",180,1.31854682826743,2.3420421925985
"3982","1140718028873",1.58,5.26,187,-39,-55,-66,-55,-61,-62,-70,0,"1.58-5.26",180,1.13768208416897,2.43247588767549
"3983","1140718029125",1.58,5.26,187,-43,-55,-66,-57,-62,-62,-68,0,"1.58-5.26",180,0.670958666673115,3.19079078062433
"3984","1140718029377",1.58,5.26,187,-38,-56,-65,-55,-62,-62,-70,0,"1.58-5.26",180,1.13265464674234,2.16274216863774
"3985","1140718029629",1.58,5.26,187,-56.304889447347,-43,-64,-54,-61,-63,-70,1,"1.58-5.26",180,5.24637891736925,5.3398976539939
"3986","1140718029881",1.58,5.26,187,-56.304889447347,-43,-65,-57,-62,-68.0413255491433,-70,2,"1.58-5.26",180,6.22406711053883,5.34157962055491
"3987","1140718030133",1.58,5.26,187,-38,-43,-63,-57,-61,-69,-72,0,"1.58-5.26",180,1.71137178022821,2.61942554161036
"3988","1140718030485",1.58,5.26,187,-43,-42,-61,-55,-64,-61,-76,0,"1.58-5.26",180,1.61821964944493,2.22579728814273
"3989","1140718030741",1.58,5.26,187,-40.5,-42,-64,-55,-61,-72,-76,0,"1.58-5.26",180,3.2912927701502,4.11678819221182
"3990","1140718030993",1.58,5.26,187,-38,-42,-65,-55,-52.4919630642955,-68.0413255491433,-69,2,"1.58-5.26",180,1.82344423645782,5.01333580409322
"3991","1140718031245",1.58,5.26,187,-43,-55,-65,-55,-62,-61,-69,0,"1.58-5.26",180,0.870696850205111,3.22124769031001
"3992","1140718031497",1.58,5.26,187,-41,-43,-60.5632862417369,-55,-61,-68.0413255491433,-75,2,"1.58-5.26",180,1.68427037755761,3.70795946980353
"3993","1140718031749",1.58,5.26,187,-42,-56,-60.5632862417369,-56,-63,-63,-77,1,"1.58-5.26",180,0.872005987783095,2.4023971075766
"3994","1140718032001",1.58,5.26,187,-42,-55,-60.5632862417369,-56,-52.4919630642955,-68.0413255491433,-71,3,"1.58-5.26",180,1.73726718905816,4.42277109867626
"3995","1140718032253",1.58,5.26,187,-42,-55,-66,-56,-62,-69,-78,0,"1.58-5.26",180,1.43522841966393,2.30787419766037
"3996","1140718032505",1.58,5.26,187,-43,-56,-66,-56,-52.4919630642955,-68.0413255491433,-61,2,"1.58-5.26",180,1.15657401764726,5.80939307828894
"3997","1140718032757",1.58,5.26,187,-38,-57,-66,-55.0652723668922,-52.4919630642955,-68.0413255491433,-62,3,"1.58-5.26",180,1.17121031351043,4.06333775965519
"3998","1140718033009",1.58,5.26,187,-39,-44,-65,-57,-52.4919630642955,-68,-76,1,"1.58-5.26",180,1.57209759905834,5.11638286421889
"3999","1140718033261",1.58,5.26,187,-38,-44,-66,-57,-62,-62,-78,0,"1.58-5.26",180,0.997005284356422,1.3588505502268
"4000","1140718033513",1.58,5.26,187,-56.304889447347,-56,-66,-70.5,-63,-60,-77,1,"1.58-5.26",180,0.950973198707457,11.6953372440932
"4001","1140718033765",1.58,5.26,187,-56.304889447347,-55,-64,-54,-52.4919630642955,-68,-69,2,"1.58-5.26",180,16.1479355627918,5.17260631355783
"4002","1140718034017",1.58,5.26,187,-43,-43,-62,-55,-65,-67,-77,0,"1.58-5.26",180,1.66032745504374,3.70097211659259
"4003","1140718034269",1.58,5.26,187,-43,-56,-66,-56,-66,-68.0413255491433,-75,1,"1.58-5.26",180,0.891088476263497,1.91227512367892
"4004","1140718034521",1.58,5.26,187,-38,-56,-66,-55,-61,-63,-77,0,"1.58-5.26",180,1.24554695019206,1.75390014716191
"4005","1140718034773",1.58,5.26,187,-38,-55,-60.5632862417369,-57,-52.4919630642955,-68,-63,2,"1.58-5.26",180,1.5738263981041,4.05233398486921
"4006","1140718035025",1.58,5.26,187,-42,-56,-66,-56,-61,-68,-77,0,"1.58-5.26",180,1.29919657752737,1.98954046185644
"4007","1140718035277",1.58,5.26,187,-38,-43,-66,-55,-52.4919630642955,-63,-61,1,"1.58-5.26",180,1.62362532774583,5.82169137077322
"4008","1140718035529",1.58,5.26,187,-38.6666666666667,-42,-64,-55,-62,-62,-78,0,"1.58-5.26",180,1.44128679435146,2.159614609313
"4009","1140718035781",1.58,5.26,187,-42,-43,-60.5632862417369,-55.0652723668922,-65,-62,-77,2,"1.58-5.26",180,1.47167284850863,2.19032911092076
"4010","1140718036033",1.58,5.26,187,-43,-55,-60.5632862417369,-55,-52.4919630642955,-62,-77,2,"1.58-5.26",180,1.21282589798248,4.61183630216812
"4011","1140718036285",1.58,5.26,187,-39,-55,-66,-56,-64,-69,-70,0,"1.58-5.26",180,0.936182724493137,1.98735575360493
"4012","1140718036537",1.58,5.26,187,-42.5,-56,-66,-56,-62,-60,-72,0,"1.58-5.26",180,0.85380084931201,2.37726993273393
"4013","1140718036789",1.58,5.26,187,-44,-56,-62,-55.0652723668922,-61,-62,-62,1,"1.58-5.26",180,1.09753155335248,3.10302638099711
"4014","1140718037045",1.58,5.26,187,-42,-56,-60.5632862417369,-56,-65,-70,-75,1,"1.58-5.26",180,1.43988578498962,2.46739581079475
"4015","1140718037297",1.58,5.26,187,-38,-55,-64,-56,-62,-62,-73,0,"1.58-5.26",180,1.23492575882028,1.69832242119247
"4016","1140718037549",1.58,5.26,187,-40.5,-55,-66,-56,-62.5,-68.0413255491433,-61,1,"1.58-5.26",180,1.19695628717837,3.14662953675556
"4017","1140718037801",1.58,5.26,187,-41,-55,-62,-54,-60,-60,-77,0,"1.58-5.26",180,1.12374335198413,2.18475769406302
"4018","1140718038053",1.58,5.26,187,-38,-54,-60.5632862417369,-55.0652723668922,-61,-68.0413255491433,-72,3,"1.58-5.26",180,1.06799559654879,2.49415242723956
"4019","1140718038305",1.58,5.26,187,-43,-54,-59,-69,-61,-61,-71,0,"1.58-5.26",180,1.10883926826742,5.17978209800937
"4020","1140718038557",1.58,5.26,187,-43,-43,-62,-55,-62,-68.0413255491433,-76,1,"1.58-5.26",180,1.71978525719534,3.75267876709116
"4021","1140718038809",1.58,5.26,187,-38,-42,-59,-56,-61,-62,-77,0,"1.58-5.26",180,1.70769927603495,2.15362947841563
"4022","1140718039061",1.58,5.26,187,-43,-54,-60.5632862417369,-58,-62,-63,-76,1,"1.58-5.26",180,0.863576934234474,2.60077219265081
"4023","1140718039313",1.58,5.26,187,-38,-43,-68,-57,-66,-61,-61,0,"1.58-5.26",180,1.30578263241784,3.28735091811861
"4024","1140718039565",1.58,5.26,187,-37,-42,-67,-54,-66,-68.0413255491433,-70,1,"1.58-5.26",180,1.8261007594819,2.91547901918787
"4025","1140718039817",1.58,5.26,187,-43,-43,-68,-56,-52.4919630642955,-61,-71,1,"1.58-5.26",180,1.59645210464484,6.89320917616534
"4026","1140718040073",1.58,5.26,187,-37.5,-43,-60.5632862417369,-55,-61,-60,-77,1,"1.58-5.26",180,1.69142162210967,2.11779536804496
"4027","1140718040325",1.58,5.26,187,-42,-43,-61,-68,-60,-61,-76,0,"1.58-5.26",180,1.29166573670433,3.5692839341173
"4028","1140718040577",1.58,5.26,187,-41,-55,-61,-66,-61,-61,-72,0,"1.58-5.26",180,1.14002098981862,3.13289047199774
"4029","1140718040930",1.58,5.26,187,-42,-55,-65,-56,-66,-61,-73,0,"1.58-5.26",180,0.801671248980828,1.87542207028139
"4030","1140718041181",1.58,5.26,187,-42,-54,-66,-55.0652723668922,-60,-60,-71,1,"1.58-5.26",180,0.894014956805741,2.83636696837936
"4031","1140718041433",1.58,5.26,187,-42,-54,-67,-55.0652723668922,-65,-71,-72,1,"1.58-5.26",180,1.32911734149657,2.56404103643165
"4032","1140718041685",1.58,5.26,187,-41,-54,-66,-56,-61,-61,-73,0,"1.58-5.26",180,0.983130803680364,2.37526071342994
"4033","1140718041941",1.58,5.26,187,-41,-54,-66,-65,-52.4919630642955,-58,-72,1,"1.58-5.26",180,1.10253294687515,5.15480473535863
"4034","1140718042193",1.58,5.26,187,-38,-54,-63,-53,-66,-58,-76,0,"1.58-5.26",180,0.976651457006982,1.34292101274137
"4035","1140718042445",1.58,5.26,187,-41,-53,-64,-57,-60,-68.0413255491433,-74,1,"1.58-5.26",180,1.45630094372843,2.79514009304195
"4036","1140718042698",1.58,5.26,187,-41,-55,-61,-55,-65,-56,-72,0,"1.58-5.26",180,0.859531615246525,1.45162723671938
"4037","1140718042949",1.58,5.26,187,-56.304889447347,-54,-62,-55.0652723668922,-52.4919630642955,-57,-75,3,"1.58-5.26",180,3.99301617760804,5.90912106503171
"4038","1140718043214",1.58,5.26,187,-42,-54,-60,-65,-64,-59,-73,0,"1.58-5.26",180,1.20282879401921,6.39188424961943
"4039","1140718043466",1.58,5.26,187,-38,-55,-66,-56,-61,-70,-73,0,"1.58-5.26",180,1.18693130335142,1.97022952176222
"4040","1140718043718",1.58,5.26,187,-38,-54,-64,-66,-60,-59,-70,0,"1.58-5.26",180,1.10373417932519,0.358628567526846
"4041","1140718043970",1.58,5.26,187,-38,-54,-62,-56,-60,-69,-76,0,"1.58-5.26",180,1.55663486726385,1.9270445566646
"4042","1140718044222",1.58,5.26,187,-42,-54,-63,-55.0652723668922,-61,-69,-76,1,"1.58-5.26",180,1.8480541984565,2.9145729096388
"4043","1140718044474",1.58,5.26,187,-42,-54,-67,-57,-64,-61,-61,0,"1.58-5.26",180,0.984610291510706,4.4344092994396
"4044","1140718044726",1.58,5.26,187,-41,-54,-68,-56,-60,-60,-62,0,"1.58-5.26",180,1.24445682009501,3.54030103922806
"4045","1140718044978",1.58,5.26,187,-38,-54,-63,-55,-64,-68.0413255491433,-77,1,"1.58-5.26",180,0.895709422624223,1.8058252147245
"4046","1140718045230",1.58,5.26,187,-56.304889447347,-56,-68,-55,-64,-61,-75,1,"1.58-5.26",180,1.43522401795446,7.10439649969675
"4047","1140718045482",1.58,5.26,187,-41,-56,-64,-56,-60,-65,-75,0,"1.58-5.26",180,1.17562956875151,2.3729242916241
"4048","1140718045734",1.58,5.26,187,-41,-44,-66,-55.0652723668922,-60,-61,-70,1,"1.58-5.26",180,1.9505902846319,2.23441334174842
"4049","1140718045986",1.58,5.26,187,-42,-44,-60.5632862417369,-55.0652723668922,-52.4919630642955,-61,-71,3,"1.58-5.26",180,1.68697704148907,4.36569232948503
"4050","1140718046242",1.58,5.26,187,-41,-56,-64,-56,-52.4919630642955,-60,-70.8629297749172,2,"1.58-5.26",180,1.32550530135665,4.33047240950961
"4051","1140718046494",1.58,5.26,187,-41,-42,-63,-55.0652723668922,-63,-60,-71,1,"1.58-5.26",180,1.58320495631434,3.51731842332231
"4052","1140718046746",1.58,5.26,187,-40,-42,-65,-55,-60,-61,-73,0,"1.58-5.26",180,1.70603353907312,2.21308051069233
"4053","1140718046998",1.58,5.26,187,-56.304889447347,-42,-62,-54,-60,-60,-71,1,"1.58-5.26",180,5.29291088678324,5.38311357872001
"4054","1140718047250",1.58,5.26,187,-41,-42,-60.5632862417369,-56,-63,-67,-63,1,"1.58-5.26",180,2.46246791754258,4.15301895838643
"4055","1140718047502",1.58,5.26,187,-40,-55,-65,-56,-52.4919630642955,-60,-71,1,"1.58-5.26",180,1.34523431019171,4.31827839993753
"4056","1140718047754",1.58,5.26,187,-41,-55,-66,-67,-60,-61,-64,0,"1.58-5.26",180,1.00670684359799,2.23571549308226
"4057","1140718048006",1.58,5.26,187,-41,-43,-64,-58,-60,-68.0413255491433,-77,1,"1.58-5.26",180,1.87262562175024,3.74988367821175
"4058","1140718048258",1.58,5.26,187,-41,-55,-67,-55,-61,-61,-75,0,"1.58-5.26",180,0.980496412652222,2.35712165088939
"4059","1140718048510",1.58,5.26,187,-41,-55,-68,-54,-52.4919630642955,-60,-76,1,"1.58-5.26",180,1.23926483046551,4.72312526963656
"4060","1140718048762",1.58,5.26,187,-40,-56,-67,-55.0652723668922,-63,-69,-75,1,"1.58-5.26",180,0.916050188551607,1.92449341545595
"4061","1140718049014",1.58,5.26,187,-56.304889447347,-55,-67,-55.0652723668922,-52.4919630642955,-68.0413255491433,-72,4,"1.58-5.26",180,19.4135786246365,5.91159174791616
"4062","1140718049266",1.58,5.26,187,-56.304889447347,-54,-62,-56,-60,-61,-71,1,"1.58-5.26",180,2.7087915374781,4.47513175546558
"4063","1140718049518",1.58,5.26,187,-41,-43,-66,-55,-61,-61,-71,0,"1.58-5.26",180,1.9534805416502,2.21455949546006
"4064","1140718049770",1.58,5.26,187,-38,-56,-66,-56,-60,-66,-70,0,"1.58-5.26",180,1.20751079981172,2.37512470457917
"4065","1140718050022",1.58,5.26,187,-41,-56,-64,-55,-60,-67,-70,0,"1.58-5.26",180,1.2310923443588,3.0810917299958
"4066","1140718050274",1.58,5.26,187,-56.304889447347,-56,-66,-56,-64,-61,-71,1,"1.58-5.26",180,0.876101167610298,6.4020979214814
"4067","1140718530520",9.46,7.77,169.4,-58,-53,-48,-57,-51,-72,-60,0,"9.46-7.77",180,11.7319583189349,7.25515557096863
"4068","1140718530872",9.46,7.77,169.4,-61,-45,-47,-61,-52.4919630642955,-72,-56,1,"9.46-7.77",180,10.6594377553739,7.1965169241021
"4069","1140718531124",9.46,7.77,169.4,-61,-45,-48,-62,-52,-68.6666666666667,-59,0,"9.46-7.77",180,9.80214113466316,7.20257360294204
"4070","1140718531376",9.46,7.77,169.4,-63,-46,-60.5632862417369,-61,-52.4919630642955,-75,-61,2,"9.46-7.77",180,13.4154356192277,7.39191175196399
"4071","1140718531628",9.46,7.77,169.4,-63,-50,-50,-56,-48,-68.0413255491433,-61,1,"9.46-7.77",180,10.3201087426515,7.77022837932644
"4072","1140718531880",9.46,7.77,169.4,-62,-50,-47,-59,-47,-68.0413255491433,-62,1,"9.46-7.77",180,12.182094023049,7.62788869636718
"4073","1140718532132",9.46,7.77,169.4,-61,-46,-60.5632862417369,-55.0652723668922,-49,-68.0413255491433,-62,3,"9.46-7.77",180,10.4911126660821,7.62262641987954
"4074","1140718532384",9.46,7.77,169.4,-56.304889447347,-46,-60.5632862417369,-61,-48,-68.0413255491433,-62,3,"9.46-7.77",180,10.6849743804074,7.54399754164201
"4075","1140718532636",9.46,7.77,169.4,-63,-45,-48,-60,-48,-70,-62,0,"9.46-7.77",180,10.9837804820212,7.21265658937153
"4076","1140718532888",9.46,7.77,169.4,-62,-47,-50,-60,-49,-73,-63,0,"9.46-7.77",180,12.1173575022534,7.41130495687232
"4077","1140718533140",9.46,7.77,169.4,-60,-46,-51,-60,-52.4919630642955,-75,-63,1,"9.46-7.77",180,11.9949269857551,7.2176755113919
"4078","1140718533392",9.46,7.77,169.4,-63,-45,-50,-55.0652723668922,-52.4919630642955,-72,-62,2,"9.46-7.77",180,10.2251578999596,5.91799090093404
"4079","1140718533644",9.46,7.77,169.4,-56.304889447347,-46,-60.5632862417369,-60,-52.4919630642955,-71,-63,3,"9.46-7.77",180,13.4036695271696,6.85069908732585
"4080","1140718533896",9.46,7.77,169.4,-63,-46,-51,-55.0652723668922,-50,-77,-63,1,"9.46-7.77",180,12.2458258557172,7.40120544030416
"4081","1140718534148",9.46,7.77,169.4,-61,-45,-48,-62,-48,-77,-64,0,"9.46-7.77",180,11.9601543951496,7.21102944307989
"4082","1140718534400",9.46,7.77,169.4,-63,-46,-50,-55.0652723668922,-49,-68.0413255491433,-60,2,"9.46-7.77",180,9.23718953830539,6.38459038233851
"4083","1140718534652",9.46,7.77,169.4,-56.304889447347,-47,-52,-55.0652723668922,-52.4919630642955,-68.0413255491433,-61,4,"9.46-7.77",180,8.49835031860246,5.06528143251555
"4084","1140718534904",9.46,7.77,169.4,-63,-47,-60.5632862417369,-60,-47,-77,-63,1,"9.46-7.77",180,15.4835848383527,7.8193683551867
"4085","1140718535156",9.46,7.77,169.4,-60,-48,-60.5632862417369,-59,-52.4919630642955,-72,-59,2,"9.46-7.77",180,11.8224463571099,7.21148995499219
"4086","1140718535408",9.46,7.77,169.4,-63,-45,-49,-60,-49,-68.0413255491433,-61,1,"9.46-7.77",180,9.70101233051863,7.1984418245795
"4087","1140718535660",9.46,7.77,169.4,-62,-46,-60.5632862417369,-59,-49,-75,-63,1,"9.46-7.77",180,15.3420609287368,7.6571686832796
"4088","1140718535912",9.46,7.77,169.4,-59,-46,-49,-60,-48,-72,-62,0,"9.46-7.77",180,11.7487479838118,7.36332083227658
"4089","1140718536164",9.46,7.77,169.4,-59,-45,-49,-63,-50,-77,-63,0,"9.46-7.77",180,11.8666532693104,7.20493412917243
"4090","1140718536416",9.46,7.77,169.4,-63,-44,-48,-63,-50,-77,-63,0,"9.46-7.77",180,11.846712395314,7.21460202753906
"4091","1140718536668",9.46,7.77,169.4,-63,-46,-52,-61,-50,-70,-62,0,"9.46-7.77",180,11.3854174663233,7.35816843524023
"4092","1140718536920",9.46,7.77,169.4,-59,-46,-48,-62,-49,-68.0413255491433,-62,1,"9.46-7.77",180,11.2703702124006,7.38100089890144
"4093","1140718537172",9.46,7.77,169.4,-56.304889447347,-46,-49,-60,-48,-68,-61,1,"9.46-7.77",180,10.9059230218342,7.35047010979559
"4094","1140718537424",9.46,7.77,169.4,-56.304889447347,-47,-48,-61,-49,-70.3333333333333,-63,1,"9.46-7.77",180,12.3079576641764,7.39111419610919
"4095","1140718537676",9.46,7.77,169.4,-62,-45,-48,-55.0652723668922,-49,-70,-62,1,"9.46-7.77",180,11.0454890878171,7.37442321545203
"4096","1140718537928",9.46,7.77,169.4,-59,-45,-52,-55.0652723668922,-52.4919630642955,-65,-62,2,"9.46-7.77",180,8.33961334738317,5.77729601009247
"4097","1140718538180",9.46,7.77,169.4,-56.304889447347,-46,-51,-60,-50,-70,-63,1,"9.46-7.77",180,10.9244823214961,7.15886345317449
"4098","1140718538432",9.46,7.77,169.4,-62,-46,-50,-55.0652723668922,-50,-77,-61,1,"9.46-7.77",180,11.8852948942839,7.38166548518826
"4099","1140718538684",9.46,7.77,169.4,-59,-47,-48,-62,-48,-77,-62,0,"9.46-7.77",180,11.9794615789406,7.40902166859975
"4100","1140718538936",9.46,7.77,169.4,-56.304889447347,-45,-52,-61,-51,-75,-61,1,"9.46-7.77",180,10.5819455222935,6.99759023522644
"4101","1140718539189",9.46,7.77,169.4,-62,-44,-49,-63,-49,-76,-62,0,"9.46-7.77",180,11.7804680992151,7.20335469977897
"4102","1140718539441",9.46,7.77,169.4,-61,-45,-48,-59,-50,-70.5,-63,0,"9.46-7.77",180,11.275512582592,7.37684465927237
"4103","1140718539693",9.46,7.77,169.4,-60,-47,-50,-62,-52.4919630642955,-70,-62,1,"9.46-7.77",180,11.4892848312281,7.40450612941778
"4104","1140718539945",9.46,7.77,169.4,-61,-46,-50,-62,-50,-71.3333333333333,-58,0,"9.46-7.77",180,10.1707082465379,7.18317135720321
"4105","1140718540197",9.46,7.77,169.4,-60,-44,-60.5632862417369,-55.0652723668922,-48,-77,-61,2,"9.46-7.77",180,14.4525739422156,7.63949949128421
"4106","1140718540449",9.46,7.77,169.4,-60,-47,-52,-62,-52.4919630642955,-68.0413255491433,-61,2,"9.46-7.77",180,9.92894102813957,6.55960553075231
"4107","1140718540701",9.46,7.77,169.4,-56.304889447347,-45,-51,-61,-48,-70.5,-61,1,"9.46-7.77",180,10.5125129521701,7
"4108","1140718540953",9.46,7.77,169.4,-56.304889447347,-44,-60.5632862417369,-55.0652723668922,-48,-75,-61,3,"9.46-7.77",180,13.8968817047005,7.44394274826454
"4109","1140718541305",9.46,7.77,169.4,-60,-44,-49,-55.0652723668922,-50,-75,-62,1,"9.46-7.77",180,11.394475639553,7.37171826122566
"4110","1140718541561",9.46,7.77,169.4,-60,-45,-50,-62,-52.4919630642955,-65,-61,1,"9.46-7.77",180,9.64155143845183,6.33303960091616
"4111","1140718541813",9.46,7.77,169.4,-62,-46,-50,-62,-50,-74,-59,0,"9.46-7.77",180,11.0738332004209,7.34360425224227
"4112","1140718542065",9.46,7.77,169.4,-61,-45,-60.5632862417369,-55.0652723668922,-50,-69,-61,2,"9.46-7.77",180,10.1606672502833,7.59630278725698
"4113","1140718542317",9.46,7.77,169.4,-61,-46,-51,-62,-50,-71,-61,0,"9.46-7.77",180,11.04268799331,7.19799717403779
"4114","1140718542573",9.46,7.77,169.4,-60,-46,-50,-62,-50,-68.0413255491433,-59,1,"9.46-7.77",180,9.69434513452415,7.17930664909878
"4115","1140718542825",9.46,7.77,169.4,-60.5,-44,-51,-55.0652723668922,-52.4919630642955,-73,-58,2,"9.46-7.77",180,9.39942340015029,6.82346277485989
"4116","1140718543077",9.46,7.77,169.4,-60,-44,-51,-55.0652723668922,-49.5,-72,-58,1,"9.46-7.77",180,9.17699118254727,7.15401951966961
"4117","1140718543329",9.46,7.77,169.4,-60,-45,-52,-62,-49,-65,-63,0,"9.46-7.77",180,8.93632007948174,6.53704989308655
"4118","1140718543581",9.46,7.77,169.4,-60,-45,-60.5632862417369,-55.0652723668922,-52.4919630642955,-69,-61,3,"9.46-7.77",180,7.99166238630917,6.60111044619472
"4119","1140718543833",9.46,7.77,169.4,-59,-46,-48,-55.0652723668922,-50,-68.0413255491433,-63,2,"9.46-7.77",180,11.0719197277802,6.83533730488686
